Date__GMT_1_,Hydro_pumped_storage_consumption,Cross_border_electricity_trading,Nuclear,Hydro_Run_of_River,Biomass,Fossil_brown_coal___lignite,Fossil_hard_coal,Fossil_oil,Fossil_coal_derived_gas,Fossil_gas,Geothermal,Hydro_water_reservoir,Hydro_pumped_storage,Others,Waste,Wind_offshore,Wind_onshore,Solar,Load,Residual_load,Renewable_share_of_generation,Renewable_share_of_load,Day_Ahead_Auction__DE_AT_LU_,Day_Ahead_Auction__DE_LU_
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Renewable share (%),Renewable share (%),Price (EUR/MWh),Price (EUR/MWh)
12/31/2017 23:00:00,-755.4,-14932.6,6347.5,2096.3,4955,8059.2,1849.9,302.3,390,4209.3,18.5,44.4,295.6,1531,1221.3,2986.1,27633.3,0,49692.7,19073.3,61.8,77,-5.27,
12/31/2017 23:15:00,-955.4,-14932.6,5957.7,2075.8,4947.7,8108.8,1812.6,302.3,504.7,4215.7,18.6,45,180.7,1531.2,1212.2,3005.6,28215.1,0,49135,17914.4,62.5,79.1,-5.27,
12/31/2017 23:30:00,-1004.8,-14932.6,5755.1,2068.3,4942.7,8142,1774.4,302.3,504.7,4214.4,18.6,41.9,145.1,1531.3,1221.3,2933.6,28588.8,0,48754.6,17232.3,62.9,80.3,-5.27,
12/31/2017 23:45:00,-1047.8,-14932.6,5363.2,2008.7,4944.1,8183.3,1760.3,302,504.7,4187.4,18.5,48.5,295.5,1531.5,1221.3,2799.1,28861.6,0,48560.8,16900.1,63.2,80.8,-5.27,
1/1/2018 0:00:00,-1063.4,-15844.4,4943.3,1936.5,4935.1,8248.9,1692.5,303.2,504.7,4173.8,18.4,46.9,624.8,1531.2,1219.7,2912.2,29198.3,0,48239.3,16128.8,63.6,82.1,-29.99,
1/1/2018 0:15:00,-1160.1,-15844.4,4792.1,1932.8,4905.9,8260.8,1672.4,303.5,538.8,4221.8,18.4,47.3,730.1,1531.2,1218.4,3022.4,29180.3,0,48084.9,15882.2,63.6,82.5,-29.99,
1/1/2018 0:30:00,-1217.4,-15844.4,4648.9,1929.1,4906.3,8202,1687.5,303.6,538.8,4250.7,18.5,46.2,317.8,1528.3,1184.5,3049.8,29531.2,0,47531.6,14950.6,64.4,84.2,-29.99,
1/1/2018 0:45:00,-1403.2,-15844.4,4638.2,1930.1,4911.4,8198.1,1717.8,302.3,538.8,4182.4,18.4,46.9,179.6,1524.8,1123.4,3076.8,29897.2,0,47265,14291,64.8,85.4,-29.99,
1/1/2018 1:00:00,-1677,-16276.3,4580.7,1928.6,4900.8,8225.8,1755.6,302.7,538.8,4155.6,18.5,48.3,521.3,1524.6,1102.6,3106.4,30045.7,0,46838.1,13685.9,64.6,86.6,-56.65,
1/1/2018 1:15:00,-1832.6,-16276.3,4561.1,1925.8,4908.5,8184,1756.8,302.9,494.1,4190.2,18.5,47.7,397,1524.8,1102.6,3110.1,30112.7,0,46610.9,13388,64.8,87.1,-56.65,
1/1/2018 1:30:00,-2243.8,-16276.3,4566.5,1923.2,4907,8164.2,1799.2,302.8,494.1,4214.3,18.5,47.6,215.7,1524.6,1114.6,3119.8,29850.4,0,46741.9,13771.8,64.8,86.4,-56.65,
1/1/2018 1:45:00,-2490,-16276.3,4662,1922.1,4915.2,8123.8,1769.3,302.1,494.1,4210,18.4,50.9,50.8,1505.8,1108.1,3107.7,29927.8,0,46293.1,13257.6,65,87.4,-56.65,
1/1/2018 2:00:00,-2704.9,-16361.6,4907.7,1918.2,4902.2,8163.4,1780.9,302.1,494.1,4206.5,18.3,45.4,47.3,1505.9,1110.4,3101.8,30606.1,0,46160.1,12452.2,65.1,89,-63.14,
1/1/2018 2:15:00,-2923.4,-16361.6,4899.9,1912.5,4901.8,8112.8,1769.2,302.1,463.6,4234.3,18,48.4,37.2,1506.3,1088.6,3148.9,30895.5,0,45966.2,11921.8,65.4,90.1,-63.14,
1/1/2018 2:30:00,-2913.4,-16361.6,4902,1911.3,4907,8123.3,1757.5,302.1,463.6,4244.2,17.8,44,34.9,1506.3,1091.2,3167.6,30851,0,45763.5,11744.9,65.4,90.4,-63.14,
1/1/2018 2:45:00,-2907.7,-16361.6,4852.3,1909.4,4913.6,8114.6,1757.1,302.1,463.6,4199.2,17.6,43.2,27.9,1506.1,1108.1,3192.1,30954.6,0,45709.1,11562.5,65.5,90.9,-63.14,
1/1/2018 3:00:00,-3725.6,-15642.3,4747.9,1909.3,4913.8,8077.1,1754.1,302.3,463.6,4191.2,17.5,47.5,31.2,1506.8,1135.6,3233.5,30814.6,0,45928.5,11880.5,65.6,90.2,-64.62,
1/1/2018 3:15:00,-3947.7,-15642.3,4692.2,1905.8,4924.3,8108.6,1766.8,302.3,496.3,4195.2,17.5,47,30.9,1506.4,1125.2,3224.1,30893.6,0,45835.8,11718.1,65.7,90.6,-64.62,
1/1/2018 3:30:00,-3816.7,-15642.3,4649.1,1907.8,4935.7,8141,1772.5,302.9,496.3,4241.1,17.3,46.2,30.9,1507.2,1177,3206.9,30794.7,0,45915.2,11913.6,65.5,90.2,-64.62,
1/1/2018 3:45:00,-3861.4,-15642.3,4702.1,1902.8,4921.8,8100.7,1763.1,302.5,496.3,4229.4,17.3,44.6,33.6,1507.7,1177.3,3247.5,30778.1,0,45868.6,11843,65.5,90.3,-64.62,
1/1/2018 4:00:00,-3859.3,-15586.1,4751,1899.3,4910,8111.8,1766.7,302.1,496.3,4202.5,17.1,48.5,34.2,1508.5,1190.1,3301,31291.8,0,46035.4,11442.6,65.8,91.2,-67,
1/1/2018 4:15:00,-3900.1,-15586.1,4799.5,1899.3,4915.7,8138.2,1760.5,303.6,485.3,4184.4,17.2,46.2,34.2,1508.2,1204.5,3303.3,31369.7,0,45744.9,11071.9,65.8,92,-67,
1/1/2018 4:30:00,-4109.2,-15586.1,4881.6,1898.3,4923.8,8114.9,1771.5,301.9,485.3,4198.1,17.4,47.7,34,1507.2,1184.9,3291.1,31384.2,0,45554.6,10879.3,65.7,92.4,-67,
1/1/2018 4:45:00,-4161.3,-15586.1,4898,1895,4920.8,8147.3,1776.2,302.8,485.3,4147.3,17.5,47.3,34.3,1507,1184.9,3295.2,31299.3,0,45186.7,10592.2,65.7,93,-67,
1/1/2018 5:00:00,-3924,-15669.5,4833.1,1893.2,4917.7,7989.3,1774.3,302.6,485.3,4072.8,17.6,43.3,34.2,1506.8,1172.2,3310.5,31150.5,0,44544.6,10083.6,65.9,94,-72.54,
1/1/2018 5:15:00,-4052.7,-15669.5,4743.8,1893.8,4942,8020,1768.7,302.8,462.4,4037.8,17.8,41.1,34.6,1506.2,1174.8,3307.9,30767.6,0,44360.4,10285,65.8,93.5,-72.54,
1/1/2018 5:30:00,-3947.4,-15669.5,4753.7,1889.8,4954.7,8096.4,1800.1,303,462.4,4019,17.8,45.7,32,1506.7,1180,3303.3,30406.6,0,44408,10698.2,65.6,92.7,-72.54,
1/1/2018 5:45:00,-3960,-15669.5,4726.8,1887.1,4961.6,8111,1761.1,302.8,462.4,3979.6,17.9,43.5,31.3,1506.8,1180,3308,30517.8,0,44595.9,10770.1,65.7,92.5,-72.54,
1/1/2018 6:00:00,-4172.8,-14329.8,4618.9,1875.6,4812.8,7864.7,1768.7,302.4,462.4,3983.8,17.9,44.7,28.6,1506.9,1177.5,3297.2,30353.4,0,44790.7,11140.2,65.9,91.4,-76.01,
1/1/2018 6:15:00,-4108.2,-14329.8,4625.7,1878.5,4940.2,7887.4,1783.8,303,368.1,3941.6,17.9,44.1,30.2,1507.2,1177.5,3297.9,30440.7,0,44908.5,11170,66.1,91.6,-76.01,
1/1/2018 6:30:00,-3829,-14329.8,4660.6,1871.1,4957.3,8044.7,1779.3,303,368.1,3975.6,18,45.5,30.7,1506.9,1177.5,3302.4,29849.3,0,45212.2,12060.4,65.6,89.7,-76.01,
1/1/2018 6:45:00,-3873.7,-14329.8,4657.6,1866.2,4954.4,7999.2,1730,303.3,368.1,3953.5,18,40.1,31.6,1507.1,1179.3,3293.8,30024.9,0,45544.2,12225.5,65.8,89.4,-76.01,
1/1/2018 7:00:00,-3853.5,-13384.8,4598.1,1863.4,4861.9,7822.8,1590,303.3,368.1,3905.4,17.9,43.3,27.9,1506.5,1167.1,3297.5,29755.9,2.2,45896.6,12841,66,88,-71.45,
1/1/2018 7:15:00,-3816.3,-13384.8,4605.5,1865.9,4955.7,7835.1,1586.2,302.4,311,3924.2,17.9,39.1,31.1,1506.7,1171,3304.5,29971.2,29.7,45966.6,12661.2,66.2,88.6,-71.45,
1/1/2018 7:30:00,-3695.6,-13384.8,4604.5,1864.2,4982.7,7838.5,1579.6,303.8,311,3946.6,17.8,46.1,29.6,1506.2,1171,3303.1,29790.9,190.3,46387.6,13103.4,66.2,87.8,-71.45,
1/1/2018 7:45:00,-3446.9,-13384.8,4662.3,1856.2,5002.6,7947.6,1588.4,303.6,311,3963.9,17.7,44.2,30.8,1506.4,1168.4,3298.9,29784.5,508.8,46853.6,13261.4,66.2,87.6,-71.45,
1/1/2018 8:00:00,-3544.6,-13714.6,4636.1,1856.5,5006.6,7944.1,1589.7,302.7,311,4186.2,17.6,40.2,33.2,1506.4,1167.6,3299.9,30008.9,936,47882.2,13637.3,66.3,87.1,-66.88,
1/1/2018 8:15:00,-3434.1,-13714.6,4607.6,1852.4,5025,7826.7,1595,302.6,313.2,4198.5,17.6,43.4,32.8,1506.5,1159.8,3289,30374.2,1360.1,48421.4,13398.1,66.9,87.7,-66.88,
1/1/2018 8:30:00,-3086.5,-13714.6,4652.8,1859,5054.5,7905.3,1589.4,303.8,313.2,4263.3,17.5,47.1,31.2,1506.2,1159.8,3289.1,30240.7,1862.7,49148.8,13756.2,66.9,87.3,-66.88,
1/1/2018 8:45:00,-2932.7,-13714.6,4740.1,1862.3,5073.4,7917.3,1603.1,304,313.2,4242.2,17.4,46.3,30.9,1506.5,1159.8,3294.5,30308.3,2437,49831.8,13792,67.2,87.4,-66.88,
1/1/2018 9:00:00,-2165.5,-15392.1,4846.9,1864,5069.8,8044.6,1610.6,302.9,313.2,4304.4,17.3,48.3,106.6,1506.8,1171,3210.6,30875,3104.4,50628.5,13438.5,67.3,88.3,-62,
1/1/2018 9:15:00,-2202.2,-15392.1,4896.4,1872.5,5070,7954.3,1618.6,303.4,310.5,4355,17.4,44.8,80.6,1506.4,1171,3225,31189.2,3915.8,51248.5,12918.5,67.9,89.5,-62,
1/1/2018 9:30:00,-2096.9,-15392.1,4868.1,1874.4,5056.2,7887.1,1623.2,302.7,310.5,4420.2,17.4,40.9,89.8,1506.5,1150.2,3201.4,31308.1,4669.4,51942.9,12764,68.3,89.9,-62,
1/1/2018 9:45:00,-2123.2,-15392.1,4823.7,1876,5082,7863.8,1640.9,302.4,310.5,4353.4,17.4,44.7,32.1,1507.1,1154.1,3203.9,31341,5325.9,52486.2,12615.5,68.8,90.3,-62,
1/1/2018 10:00:00,-1886.5,-16118.2,4791.4,1874.6,5067.5,7865.4,1632.9,302.4,310.5,4386,17.3,45,30.7,1506.7,1195.5,3267.5,31758.3,5760.6,53481.8,12695.5,69.2,90.4,-56.08,
1/1/2018 10:15:00,-1776.7,-16118.2,4797.6,1871,5068.6,7883.4,1643,302.4,307.1,4359.6,17.3,45.1,31.7,1506.6,1162.3,3304.1,31970.6,6266.6,54163,12621.7,69.6,90.6,-56.08,
1/1/2018 10:30:00,-1503.9,-16118.2,4847.9,1876.9,5064.7,8044,1651.4,302.4,307.1,4401,17.4,49.8,64.6,1507.4,1181.8,3276.6,31674.8,6577.8,54804.2,13275,69.3,89.5,-56.08,
1/1/2018 10:45:00,-1233.2,-16118.2,4874.7,1882.7,5075.4,8077.9,1652.2,302.3,307.1,4378.8,17.4,50.1,85.7,1506.9,1179.2,3225.7,31479.7,6684.7,55176.6,13786.5,69.2,88.7,-56.08,
1/1/2018 11:00:00,-887.2,-16707.6,5008.8,1932.2,5048.7,7937.8,1659.9,302.8,307.1,4376.1,17.4,55,148.3,1506.6,1158.1,3302.1,31330,6910.8,55640.1,14097.3,69.2,88.3,-49.96,
1/1/2018 11:15:00,-922,-16707.6,5046,1990,5052.4,7770.7,1675.6,302.3,316.1,4396.6,17.3,56.7,283.6,1506.8,1168.5,3305.4,31159.5,6787.1,55934.3,14682.3,69,87.4,-49.96,
1/1/2018 11:30:00,-727.9,-16707.6,5117.6,2001.8,5054.9,7522.2,1688.1,302.3,316.1,4433.4,17.4,58.8,618.1,1506.7,1167.2,3311.8,31093.2,6661,56332.7,15266.6,68.7,86.5,-49.96,
1/1/2018 11:45:00,-727,-16707.6,5388.6,2006.6,5058,7497.1,1685,303.1,316.1,4415.2,17.4,60.8,519,1507.4,1177.7,3295.6,30555.8,6656.3,56286.4,15778.7,68.4,85.6,-49.96,
1/1/2018 12:00:00,-817.5,-16280.5,5709.7,2003.9,5048.7,7534.2,1709.7,304,316.1,4414.6,17.4,48.7,99.6,1507.1,1179.3,3300,30083.2,6436.1,55650.2,15830.9,68.1,85.3,-24.29,
1/1/2018 12:15:00,-868.3,-16280.5,6052.4,2006,5049.8,7735.5,1717.9,302.5,312.2,4440.3,17.4,52.9,80.3,1507.1,1179.3,3300.8,29164.6,6203.2,54946.8,16278.2,67,84.3,-24.29,
1/1/2018 12:30:00,-1016.4,-16280.5,6488.9,2002,5053.2,7723.2,1719.5,303.1,312.2,4463.1,17.4,58.6,183.2,1507.1,1174.1,3303.8,28509,5800,54709.9,17097.1,66,82.7,-24.29,
1/1/2018 12:45:00,-915.2,-16280.5,6948.5,2001.9,5058,7681.9,1713.7,303.3,312.2,4428.6,17.5,52.4,185.7,1506.9,1175.4,3302.8,27487.9,5522.4,54057.2,17744.2,65,81.3,-24.29,
1/1/2018 13:00:00,-2059.4,-11337.9,7163.1,2000,5010.8,7572.3,1700.8,302.4,312.2,4434.3,17.5,47.4,143.1,1507.7,1179.3,3305.7,26306.4,5068.8,53688.9,19008,64,78.8,-5.59,
1/1/2018 13:15:00,-1855.9,-11337.9,7237.6,2000.9,5045.6,7685.3,1717.5,302.8,303.6,4441.9,17.5,51.1,31.7,1507,1179.3,3302.1,25680.6,4541.4,53505.8,19981.7,63.3,76.9,-5.59,
1/1/2018 13:30:00,-1512.1,-11337.9,7326.5,1997,5054.6,7787.8,1721.5,303.2,303.6,4487.4,17.5,53.7,76.9,1506.5,1170.2,3288.3,24878.3,3992.8,53573.9,21414.4,62.2,74.3,-5.59,
1/1/2018 13:45:00,-1491.1,-11337.9,7424.8,1990.6,5053.2,7719.5,1729,303.7,303.6,4445.9,17.5,63.7,236.1,1506.8,1175.1,3287.1,23904.8,3376,53437.4,22869.4,61.1,71.5,-5.59,
1/1/2018 14:00:00,-1745,-8253,7584.5,1988.3,5054.3,7860.4,1894,303,303.6,4441.2,17.5,56,130,1507.4,1179.1,4061.5,23067.5,2678.2,53569.1,23761.9,60.3,69.9,0.23,
1/1/2018 14:15:00,-1501.9,-8253,7859.5,1987.7,5073.1,7984.1,1901.3,303.6,314.6,4460.4,17.6,58.7,329.7,1511,1167.4,4289.9,22403.4,1973.1,53701.2,25034.7,58.9,67.6,0.23,
1/1/2018 14:30:00,-858.4,-8253,8109.1,1989,5073.2,8322.2,1897.4,302,314.6,4488.2,17.6,57.4,428.4,1510.9,1149.2,4337.8,21877.9,1264.7,53771.6,26291.2,57.5,65.3,0.23,
1/1/2018 14:45:00,-573.1,-8253,8321.6,1987.7,5082.1,9164.5,1906.6,301.7,314.6,4504.2,17.8,53.6,662.4,1516.4,1181.7,4320.8,20919.5,607.4,53830.9,27983.2,55.1,62.3,0.23,
1/1/2018 15:00:00,-505.3,-7758.5,8489.1,1988.1,5081.2,9939.4,1914.8,302.6,314.6,4860,17.9,55.5,370.1,1539.4,1189.9,4221.9,20301,153.7,54437.6,29761,53.3,59.4,11.02,
1/1/2018 15:15:00,-426.8,-7758.5,8574,1987.8,5088.3,10863.4,1881.7,301.7,346.5,4912.3,18,57.5,489.5,1582.1,1189.9,4085.9,19717.5,14.2,55355.4,31537.8,51.6,56.9,11.02,
1/1/2018 15:30:00,-13.5,-7758.5,8631.6,1986.3,5090.4,11330.5,1843,302.6,346.5,5007.6,18.1,61.4,1581.6,1607.2,1189.9,3961.1,19067.8,0.4,56314.9,33285.6,49.5,54.6,11.02,
1/1/2018 15:45:00,-7.3,-7758.5,8695.4,1986.3,5094,11942.4,1873.5,301.7,346.5,5015.4,18.3,72.8,2127,1607.2,1189.9,3815.1,18789.3,4.3,57838.1,35229.4,48.2,52.4,11.02,
1/1/2018 16:00:00,-192.3,-6366.1,8759.9,1983.9,5097.9,12498.3,1882.6,302.7,346.5,5087.8,18.4,49.3,3141,1614,1189.9,3714.7,18570.6,0,59301.1,37015.8,46.6,50.5,23.5,
1/1/2018 16:15:00,-137.9,-6366.1,8917,1983.3,5112.9,12873.8,1904,302.8,353,5156.9,18.5,38,3011.3,1642.2,1189.9,3782.6,18522.9,0,59675.8,37370.3,46.3,50.3,23.5,
1/1/2018 16:30:00,-112.1,-6366.1,8979.6,1981.6,5119.9,13107.6,1994.4,302.1,353,5181.6,18.3,37.5,2944,1636.9,1189.9,3695.4,18265.9,0,60035.6,38074.3,45.8,49.4,23.5,
1/1/2018 16:45:00,0,-6366.1,8975.8,1980.9,5122.3,13278.9,2001.9,302.4,353,5152.2,18.3,31.5,3277.4,1633,1189.9,3615.5,17991.2,0,60070.9,38464.2,45.1,48.8,23.5,
1/1/2018 17:00:00,-153.6,-7652,8959.7,1983.6,5118.4,13420.2,2003.1,302.1,353,5177.5,18.3,29,3532,1656.1,1187.4,3425.7,17872.5,0,60702.2,39404,44.6,47.7,22.91,
1/1/2018 17:15:00,-245.5,-7652,9010.3,1980.9,5128.2,13555.5,2007.7,303.1,308.9,5182.6,18.4,30.6,3837.7,1658.6,1187.4,3300.5,17968.2,0,60667.9,39399.2,44.2,47.7,22.91,
1/1/2018 17:30:00,-249.2,-7652,9054.1,1982.4,5133.4,13634.1,2030.6,302.1,308.9,5256.1,18.5,32,3906.4,1700.7,1187.4,3189.9,17801.3,0,60704,39712.7,43.8,47.3,22.91,
1/1/2018 17:45:00,-255.6,-7652,9065.5,1981.2,5137.6,13833.9,2008.7,302.4,308.9,5387.4,18.4,32,3547.5,1815.5,1180.9,3154.5,17625.1,0,60455.5,39675.9,43.5,47.1,22.91,
1/1/2018 18:00:00,-160.6,-8021.6,9089.5,1982,5131.6,13972.9,1835.2,302.1,308.9,5433.7,18.4,38.2,3956.7,1854.5,1180.9,3150.5,17599.9,0,59925.9,39175.5,43.2,47.5,21.02,
1/1/2018 18:15:00,-192.9,-8021.6,9091.2,1981.9,5138,14156.5,1824.9,303.3,324.3,5558,18.4,30.6,3596.7,1854.8,1183.5,3128.3,17556.2,0,59460,38775.5,43.2,47.7,21.02,
1/1/2018 18:30:00,-211.3,-8021.6,9093.5,1979.5,5136.7,14322,1840,302,324.3,5691.9,18.6,30.1,3138.1,1854.6,1187.4,3101.1,17456.5,0,58915.6,38357.9,43.2,48,21.02,
1/1/2018 18:45:00,-259.5,-8021.6,9095.3,1979.5,5132.3,14358.2,1871.8,302.4,324.3,5728.6,18.6,29.8,2788.5,1854.8,1175.7,3082.6,17278.4,0,58379.7,38018.8,43.1,48,21.02,
1/1/2018 19:00:00,-259,-9006.8,9109.7,1981.4,5102.2,14488.6,2048.7,304,324.3,5745.9,18.7,36.7,3567.3,1855.1,1170,3024,16849.3,0,57585.3,37712.1,42,47.8,21.05,
1/1/2018 19:15:00,-287.4,-9006.8,9102.8,1981.5,5102.4,14534.3,2094.9,303.4,323.7,5771.5,18.8,31.8,3247.3,1854.3,1173.9,2931.3,16663.2,0,56972.3,37377.8,41.8,47.8,21.05,
1/1/2018 19:30:00,-208,-9006.8,9105.8,1983,5099.8,14763,2090.5,304.1,323.7,5762.6,19,30,2589.5,1854,1190.8,2839.1,16575.6,0,55915.4,36500.6,42,48.4,21.05,
1/1/2018 19:45:00,-208.3,-9006.8,9111,1983.9,5102.4,14888.7,2116.7,304,323.7,5750,18.9,30,2292.2,1855.1,1188.2,2678.5,16283.5,0,55077,36114.9,41.7,48.4,21.05,
1/1/2018 20:00:00,-108.2,-10610.8,9128.2,1983.7,5087.2,15180.4,2139,304.4,323.7,5774.5,18.7,34,1471.8,1853.9,1194,2636.2,16314.4,0,54714.8,35764.2,41.9,48.6,21.95,
1/1/2018 20:15:00,-41.6,-10610.8,9122.1,1983.1,5081.5,15228.2,2149.8,304.4,324.6,5790.1,18.5,29.3,1041.1,1855.2,1194,2532.6,16408.2,0,54249.4,35308.5,42.2,49,21.95,
1/1/2018 20:30:00,-94,-10610.8,9109,1984.2,5078.4,15116,2147.4,304.2,324.6,5787.2,18.7,29.1,1218.5,1854.9,1194,2542.3,16436.5,0,53980.3,35001.6,42.2,49.3,21.95,
1/1/2018 20:45:00,-134.3,-10610.8,9101,1984.6,5079.3,15131.1,2141.6,304.7,324.6,5796.5,18.9,29.1,981,1855.1,1194,2547,16345.1,0,53957.2,35065.1,42.2,49.2,21.95,
1/1/2018 21:00:00,-1015.2,-9019.9,9145.7,1982.2,5053.6,15606.4,2142.6,304.6,324.6,5755,15.5,37.9,1178.1,1855.7,1193,2462.3,16079.3,0,54333.6,35792,41.4,48.2,23.52,
1/1/2018 21:15:00,-1081.8,-9019.9,9124.9,1981.9,5050.2,15734.9,2134.2,304.3,311.7,5756.5,14.8,29,730.1,1854.9,1204.8,2396.6,15950.9,0,53827.6,35480.2,41.5,48.2,23.52,
1/1/2018 21:30:00,-1196.6,-9019.9,9093.4,1980.6,5046.7,15797.7,2103.9,305.4,311.7,5759.3,14.8,29.4,502.7,1853.8,1198.2,2271,16147.4,0,52891.2,34472.8,41.7,49.2,23.52,
1/1/2018 21:45:00,-1568.3,-9019.9,9090.4,1979,5046.4,15778.9,2075.2,304.4,311.7,5727,14.8,29.8,181.8,1855.6,1191.7,2284.8,16011.7,0,52505.7,34209.2,41.9,49.3,23.52,
1/1/2018 22:00:00,-1263,-8113.3,9153.9,1976.3,5014.8,15835.7,2062.6,304,311.7,5734.1,14.7,44.8,771.3,1856,1190.8,2233.4,15790.1,0,51678.3,33654.8,41.1,49.6,18.96,
1/1/2018 22:15:00,-1463.2,-8113.3,9138.2,1971.6,5016.1,15613.5,2040.3,304.1,281.7,5751.6,14.8,29,713,1855.1,1186.9,2038.3,15780.7,0,50768,32949,41.1,50,18.96,
1/1/2018 22:30:00,-1286.3,-8113.3,9135.4,1967.8,5017.9,15531.3,2020.9,305.1,281.7,5774.9,15,33.2,141.3,1854.9,1198.6,1862.6,15794.5,0,49816.7,32159.6,41.4,50.6,18.96,
1/1/2018 22:45:00,-1558.2,-8113.3,9099,1969,5021.9,15427.3,2031.3,305.2,281.7,5744.5,16.1,36,122.7,1855.3,1198.6,1662,15779.5,0,48652.2,31210.7,41.3,51.4,18.96,
1/1/2018 23:00:00,-3024.1,-7586.9,9036.1,1963.8,4936.8,15411.7,2046.1,305,373,5660.8,16.7,45.2,12,1894.5,1254.8,1503.9,15681,0,48127.3,30942.4,41.1,51.3,18.12,
1/1/2018 23:15:00,-3868.2,-7586.9,9071.7,1966.3,4980,15321.7,2039.3,304.1,322.8,5651.2,17.2,40.6,14.9,1882.4,1252.2,1496.2,15498.2,0,47273.2,30278.8,41,52,18.12,
1/1/2018 23:30:00,-4125.4,-7586.9,9042.7,1964.1,4968.7,14956.4,2027.8,305.8,322.8,5596,17.6,40.8,16,1829,1265.2,1543.8,15344.7,0,46879.8,29991.3,41.3,52.2,18.12,
1/1/2018 23:45:00,-3936.2,-7586.9,8966,1963.3,4971.5,14429.9,1948.2,304.1,322.8,5579.4,17.7,41.6,13.7,1817.4,1265.2,1547.8,15224.2,0,46181.8,29409.7,41.7,52.7,18.12,
1/2/2018 0:00:00,-4160.7,-7219.6,9058.2,1960.7,4965.5,14069.5,1951.2,304.6,322.8,5657.6,17.7,50.5,16.5,1817.6,1256.1,1609.2,15220.9,0,45599.7,28769.5,41.8,53.5,14.99,
1/2/2018 0:15:00,-4356.9,-7219.6,9039.8,1953.2,4973.5,13726.7,1970.7,306.3,373,5658,17.7,40.6,16.8,1818.2,1247,1613,15209.8,0,45010,28187.1,42,54.1,14.99,
1/2/2018 0:30:00,-4475.9,-7219.6,9057.2,1946.3,4980.1,13591.6,1970.5,307.3,373,5693.1,17.8,41.5,16.9,1817.9,1247,1633.5,15197.4,0,44885.5,28054.7,42.1,54.3,14.99,
1/2/2018 0:45:00,-4489.2,-7219.6,9020.5,1944.2,4982.7,13343.3,1962.9,307.2,373,5660.2,17.8,40.5,16.9,1811.7,1239.2,1615.9,15091.2,0,44741.3,28034.2,42.2,54.2,14.99,
1/2/2018 1:00:00,-4350.8,-6415,9096.7,1942.2,4976.7,13228.8,1957.7,307.3,373,5643.7,17.8,49.3,16.9,1797.9,1241.2,1550.1,14926,0,44469.4,27993.3,42,54,13.63,
1/2/2018 1:15:00,-4337.8,-6415,9109.3,1942.2,4973,13069.2,1954.3,307.3,340.7,5652.4,17.8,45.4,17.1,1797.6,1216.5,1520.9,14604.3,0,44605.4,28480.2,41.8,53,13.63,
1/2/2018 1:30:00,-4283.9,-6415,9112.5,1943.9,4973.4,13075.9,1947.6,307.3,340.7,5681.2,17.8,45.7,22,1797.7,1234.7,1511.9,14548.3,0,44610.2,28550,41.7,52.9,13.63,
1/2/2018 1:45:00,-3881.3,-6415,9132,1943.1,4966.2,12295.6,1949.7,307.2,340.7,5723.3,17.7,48.4,23,1797.5,1236,1572.6,14421,0,44596.5,28602.9,42.2,52.7,13.63,
1/2/2018 2:00:00,-2822.2,-6101.1,9175.8,1942.2,4965.2,11805.5,1924.4,307.2,340.7,5849.5,17.8,53.1,32.3,1797.9,1228.4,1642.3,14296.6,0,44914.7,28975.7,42.4,52.3,12.15,
1/2/2018 2:15:00,-3288.7,-6101.1,9175,1943.4,4983.4,11893.9,1899.7,307.2,328.5,5887.9,17.8,38.3,15.2,1798.3,1223.2,1713.9,14477.5,0,44843.7,28652.2,42.6,52.9,12.15,
1/2/2018 2:30:00,-3754,-6101.1,9190.2,1944.3,4972.5,12195.7,1926.4,307.2,328.5,5958.9,17.9,43.4,10.4,1797.9,1223.2,1720.1,14642,0,45065.7,28703.7,42.4,53,12.15,
1/2/2018 2:45:00,-3877.5,-6101.1,9183.6,1944.3,4965.9,12427.1,1927.2,308.3,328.5,6165.3,17.8,43.5,10,1804,1207.6,1753.1,14579.6,0,45293.3,28960.6,42.1,52.6,12.15,
1/2/2018 3:00:00,-3237.4,-6723.6,9193.8,1951.6,4954.3,13018.4,2002.6,308.8,328.5,6290.2,17.8,42.4,16,1859.6,1202.2,1769.8,14823.6,0,45836.7,29243.3,41.7,52.6,11.83,
1/2/2018 3:15:00,-3611.1,-6723.6,9199.3,1953.1,4966.5,13310.1,1999.2,308.8,330,6536.3,17.7,38.6,49.3,1862.9,1213.9,1844.5,15193.3,0,46063.4,29025.6,41.8,53.3,11.83,
1/2/2018 3:30:00,-3295,-6723.6,9160.1,1954.6,4977.6,13471.9,2034.5,308.8,330,6565.6,17.7,42.3,53.9,1863,1221.7,1821.6,15342.8,0,46824.9,29660.4,41.8,52.8,11.83,
1/2/2018 3:45:00,-2726.3,-6723.6,9102,1955.8,4978.9,13561.1,2031,308.8,330,6561.1,17.6,40.8,80,1863.2,1229.5,1833.4,15314.5,0,47398.5,30250.6,41.7,52.1,11.83,
